"Group1","Group2","Heterogeneous.Selection_Relative.Diff","Heterogeneous.Selection_Cohen.d","Heterogeneous.Selection_Effect.Size","Heterogeneous.Selection_P.value","Homogeneous.Selection_Relative.Diff","Homogeneous.Selection_Cohen.d","Homogeneous.Selection_Effect.Size","Homogeneous.Selection_P.value","Dispersal.Limitation_Relative.Diff","Dispersal.Limitation_Cohen.d","Dispersal.Limitation_Effect.Size","Dispersal.Limitation_P.value","Homogenizing.Dispersal_Relative.Diff","Homogenizing.Dispersal_Cohen.d","Homogenizing.Dispersal_Effect.Size","Homogenizing.Dispersal_P.value","Drift.and.Others_Relative.Diff","Drift.and.Others_Cohen.d","Drift.and.Others_Effect.Size","Drift.and.Others_P.value","Stochasticity_Relative.Diff","Stochasticity_Cohen.d","Stochasticity_Effect.Size","Stochasticity_P.value"
"D6","D3_vs_D5","0.980405852587539","5.46002142699076","large","0","0.0268417051683032","0.307109615969016","small","0.427257274272573","-0.529954223484226","-3.05271628471456","large","0.0144985501449855","-0.773360821276177","-6.43150488562011","large","0","-0.129258208276364","-0.73045364555975","medium","0.326367363263674","-0.21718686504165","-1.61699717127187","large","0.127387261273873"
"D6","D3_vs_D6","0.375431684988061","1.82054032030596","large","0.101589841015898","-0.00388333665126503","-0.232509303624507","small","0.428957104289571","-0.11163139428406","-0.25968549232711","small","0.433256674332567","-0.357617352146869","-3.75530273384384","large","0.0065993400659934","-0.0546122915434747","-0.319510719138394","small","0.413158684131587","-0.0629466153887853","-0.351564431477664","small","0.412758724127587"
"D6","D3_vs_D7","-0.0062928255738964","0.0398910904717954","negligible","0.535246475352465","0.134647888405062","2.51450596703951","large","0.0408959104089591","-0.497546959760697","-2.5665289589903","large","0.030996900309969","0.0556580847680414","0.333426739622426","small","0.417158284171583","-0.219265432276252","-1.99585417554093","large","0.0821917808219178","-0.269932404037424","-2.65948202364691","large","0.0317968203179682"
"D6","D5_vs_D6","0.525738576881719","2.37325691497138","large","0.0488951104889511","0.0414514851886892","0.588145390651091","medium","0.34026597340266","-0.551403924654141","-3.18497878532888","large","0.0068993100689931","-0.453390897601432","-3.49853636675537","large","0.0026997300269973","-0.0712611768790832","-0.34480798402371","small","0.41015898410159","-0.182566756428817","-1.40640326472733","large","0.162183781621838"
"D6","D5_vs_D7","0.126843509348027","0.429330643406949","small","0.371762823717628","0.156358093405003","3.1159403179572","large","0.0155984401559844","-0.557938462245883","-3.07837067831748","large","0.0132986701329867","0.553895074933826","4.23935056799754","large","0.0010998900109989","-0.255278794196158","-2.60183336446668","large","0.0352964703529647","-0.313753792365731","-3.31655752766826","large","0.0107989201079892"
"D6","D6_vs_D7","-0.224493744720617","-1.44645392183329","large","0.149485051494851","0.167613512421209","3.13021913250089","large","0.0150984901509849","-0.498938005025092","-2.46489398489983","large","0.0357964203579642","0.816096924296697","7.82611193949599","large","0","-0.241449452297818","-2.29634268856401","large","0.0526947305269473","-0.28663892415105","-2.89676649327092","large","0.0193980601939806"
"D7","D0_vs_D1","0.954865063941904","6.07455048835466","large","0","0.14999367282686","2.88700306352681","large","0.0160983901609839","-0.812719924653251","-20.6132694795968","large","0","-0.994102833997638","-12.7883241540303","large","0","0.900683768778193","10.5094586414702","large","0","-0.263981822598625","-5.34855330465134","large","0"
"D7","D0_vs_D3","0.838050321737391","5.30781887438314","large","0","0.288309690614772","5.32637852209378","large","9.99900009999e-05","-0.767628993557775","-11.1047497896608","large","0","-0.999416499742717","-14.7279813889717","large","0","0.432687688910891","4.45831576206727","large","0.0001999800019998","-0.33491124231773","-7.19124924360347","large","0"
"D7","D0_vs_D5","0.694257242364508","4.38260946243337","large","0","0.38909665698025","6.3865648589667","large","0","-0.757563765720929","-10.2672550751207","large","0","-0.999823488569915","-7.94104268895629","large","0","0.377163199489195","3.53997484791622","large","0.0047995200479952","-0.374299095232923","-7.70993499071578","large","0"
"D7","D0_vs_D6","0.659843848862327","4.180191917664","large","0","0.481174607552799","8.48341475244416","large","0","-0.747739502214086","-11.6214375586657","large","0","-0.999771546682218","-10.0005146476817","large","0","0.14827207447153","1.78640639765356","large","0.0942905709429057","-0.412712771224678","-9.63080768364806","large","0"
"D7","D0_vs_D7","0.561623915885724","3.55935231596355","large","0","0.564952959954623","10.271239543392","large","0","-0.707658655488244","-8.65156644251087","large","0","-0.999876329997269","-13.0671491807177","large","0","-0.0138903448493893","-0.110280377298642","negligible","0.455354464553545","-0.439898540118058","-10.9822186680213","large","0"
"D7","D1_vs_D3","0.795797150786976","4.99424264754019","large","0","-0.0751082622785901","-1.24286393812359","large","0.18978102189781","-0.386251259341579","-2.63926031578496","large","0.0284971502849715","-0.999461341877675","-3.68142131574966","large","0","0.190716232150585","1.94576267197283","large","0.0822917708229177","-0.0480144826827729","-0.465432079759384","small","0.368263173682632"
"D7","D1_vs_D5","0.0998215883754786","0.608636186645095","medium","0.357564243575642","0.0775859028311917","0.774147684981681","medium","0.299070092990701","-0.384452333033001","-2.39085118567911","large","0.0482951704829517","-0.999886970640557","-6.37338093879024","large","0","0.329678007416997","3.29297404757083","large","0.010998900109989","-0.100790204400825","-0.965946434575117","large","0.247975202479752"
"D7","D1_vs_D6","0.0383930000922421","0.240681999424603","small","0.458454154584542","0.100865906785421","1.41304080559741","large","0.159284071592841","-0.298572054371987","-2.04232442246328","large","0.0767923207679232","-0.999875620470619","-7.06246577956679","large","0","0.219600993243273","2.39896586410308","large","0.0435956404359564","-0.114018905936505","-1.44037280008316","large","0.164283571642836"
"D7","D1_vs_D7","-0.151363725674132","-0.980424552001976","large","0.248175182481752","0.200745369821679","3.38509241578752","large","0.0068993100689931","-0.385798959101727","-2.44071585683683","large","0.0448955104489551","-0.999898966849662","-8.73155724226292","large","0","0.237103114589419","2.47234864195472","large","0.0372962703729627","-0.172632217368114","-2.78304872873358","large","0.0210978902109789"
"D7","D3_vs_D5","0.986832216910382","6.28034651355069","large","0","-0.255316681868491","-4.62681000324419","large","0.0011998800119988","0.324209925574763","1.30855492859559","large","0.18988101189881","-0.99466219007911","-8.36287964554731","large","0","0.205230488858862","1.83308102368769","large","0.106089391060894","0.229235528629267","2.47984549702081","large","0.0454954504549545"
"D7","D3_vs_D6","0.580273643777161","3.40918408455799","large","0.0028997100289971","-0.278119485613661","-5.9755891180759","large","0","0.642431904672199","3.00272677193994","large","0.004999500049995","-0.984870592586746","-13.3087343904194","large","0","0.267983894916297","2.63652409498833","large","0.0320967903209679","0.356104399112142","4.31122595921049","large","0.0016998300169983"
"D7","D3_vs_D7","0.323717939106273","1.70847568070395","large","0.114188581141886","-0.162543502983106","-2.97560036567004","large","0.0186981301869813","0.36779709772763","1.41152022824173","large","0.167383261673833","-0.975059862114674","-6.60796224828884","large","0","0.113605242104226","1.16801431319264","large","0.208079192080792","0.173549743222451","2.01875754214337","large","0.0735926407359264"
"D7","D5_vs_D6","0.681283833588823","3.86124000283278","large","0.0003999600039996","-0.243966542261948","-5.38607549136528","large","0","0.291896902909907","1.30362109135323","large","0.19048095190481","-0.987126252812682","-7.95856861954056","large","0","0.254861527363702","2.61039255128973","large","0.0301969803019698","0.261879111360489","3.39809715045535","large","0.0071992800719928"
"D7","D5_vs_D7","0.413215842967205","2.17407770371919","large","0.0574942505749425","-0.140992472757319","-2.54402939782132","large","0.0385961403859614","0.281429748652896","1.09140590468494","large","0.233476652334767","-0.9472052060997","-5.44430971489848","large","0","0.0707408050890996","0.717789730130955","medium","0.313368663133687","0.120775393093613","1.37579344733231","large","0.167483251674833"
"D7","D6_vs_D7","0.133435312390016","0.696601875093952","medium","0.332766723327667","-0.129377087594935","-2.68649712525704","large","0.0307969203079692","0.366041979873628","1.662268079423","large","0.121787821217878","-0.871932443289992","-7.52823376018108","large","0","0.0876823828884009","1.15163231914089","large","0.208079192080792","0.15419473731421","2.28816722233269","large","0.0498950104989501"
"D0_vs_D1","D0_vs_D3","-0.721302712408556","-6.79171660972295","large","0","0.162723515538889","4.44167700449005","large","0.0066993300669933","0.194047148075192","4.47067685080579","large","9.99900009999e-05","-0.901054123786031","-13.209531242198","large","0","-0.824935526198712","-8.94034198620338","large","0","-0.096369114101954","-3.92491425097314","large","0.0134986501349865"
"D0_vs_D1","D0_vs_D5","-0.852376107263655","-10.23343866054","large","0","0.28129553452687","5.69257046436868","large","0","0.227507901598697","4.97002416024775","large","0","-0.97006843117283","-7.70416806180759","large","0","-0.840542127343221","-7.75063948517001","large","0","-0.149883896921935","-4.81959618063611","large","0"
"D0_vs_D1","D0_vs_D6","-0.867311127824266","-13.3289334561081","large","0","0.389621728849179","9.31929245242389","large","0","0.257592540288696","7.48937736509009","large","0","-0.9612604906","-9.61837439938042","large","0","-0.883394417107805","-15.5678599842842","large","0","-0.202075102480717","-8.13843967405435","large","0"
"D0_vs_D1","D0_vs_D7","-0.897040605786491","-15.5627292531477","large","0","0.488183762711262","12.326122704844","large","0","0.359378757529051","8.92094013477417","large","0","-0.979028909364028","-12.7945610160162","large","0","-0.902063305479005","-18.2461524379081","large","0","-0.23901137624146","-10.5263184962386","large","0"
"D0_vs_D1","D1_vs_D3","-0.778970096489637","-6.85228874690401","large","0","-0.213836170986641","-4.11085092173347","large","0","0.694858721590471","21.035582655702","large","0","-0.908658138144734","-3.3457563395388","large","0","-0.877278854256858","-9.93323580734898","large","0","0.226859900688894","4.47998290693917","large","0"
"D0_vs_D1","D1_vs_D5","-0.949860010554305","-10.9178732492047","large","0","-0.0784981172966795","-1.5125219153415","large","0.134586541345865","0.6957504911528","19.8048890091363","large","0","-0.980833274932792","-6.24832326911499","large","0","-0.851838023635321","-8.30101927545417","large","0","0.181483363500349","3.82966654848306","large","0.0100989901009899"
"D0_vs_D1","D1_vs_D6","-0.95306301216357","-13.6398468255769","large","0","-0.0546389758904558","-1.09767505355998","large","0.223477652234777","0.73300169103033","26.9900537892201","large","0","-0.978908592817037","-6.91258927722115","large","0","-0.872736599660016","-11.3069658147009","large","0","0.169261982752165","4.11858685620046","large","0.0076992300769923"
"D0_vs_D1","D1_vs_D7","-0.961696856021721","-12.7895323169281","large","0","0.0597074343712286","1.43227830482345","large","0.153484651534847","0.695083428916287","19.1310554734097","large","0","-0.982867507833831","-8.58695956836554","large","0","-0.869816965934581","-12.6272346971677","large","0","0.11040991340021","2.76052636934957","large","0.0277972202779722"
"D0_vs_D1","D3_vs_D5","0.708257411228652","7.01313031342968","large","0","-0.367014467847929","-7.97538808895657","large","0","0.873437983943056","36.8321358142099","large","0","-0.0948516764235266","-0.797687854843689","medium","0.278472152784722","-0.875037693533049","-7.62034102659151","large","0","0.432703338575979","7.89541190435341","large","0"
"D0_vs_D1","D3_vs_D6","-0.892465804472537","-4.44744328066567","large","0","-0.38639699530861","-10.8985160166115","large","0","0.933034620165416","48.2621583733743","large","0","0.610218309198571","7.31012271291655","large","0","-0.864325073544043","-9.8081227762643","large","0","0.526081133397756","12.1077065638127","large","0"
"D0_vs_D1","D3_vs_D7","-0.933260190284437","-4.68304977062742","large","0","-0.288156678803386","-6.92381078641074","large","0","0.881600992827997","34.4648180671207","large","0","0.763547177265946","9.00041611556335","large","0","-0.887954852691621","-12.1640414593216","large","0","0.391717588293689","8.78970066416168","large","0"
"D0_vs_D1","D5_vs_D6","-0.858385168953534","-3.5798442937621","large","0","-0.357366777368069","-10.7600069627529","large","0","0.867386398623701","37.8307994595763","large","0","0.541923115581201","5.42989138358849","large","0","-0.866714396224333","-9.81104784989978","large","0","0.456729608841664","11.2763155658659","large","0"
"D0_vs_D1","D5_vs_D7","-0.923080854319021","-5.31521126819137","large","0","-0.269838166754367","-6.72089698971605","large","0","0.865426109185782","33.5250847290568","large","0","0.888300236316895","11.0646246405982","large","0","-0.893123219263566","-13.6961781185254","large","0","0.352874707298321","7.89347233159862","large","0"
"D0_vs_D1","D6_vs_D7","-0.947915098891717","-9.21943851313828","large","0","-0.259965015873788","-7.21327362918372","large","0","0.881272294224057","38.1455706036771","large","0","0.953952693766813","12.2374216985455","large","0","-0.891138536230131","-14.9763574779006","large","0","0.377471952121514","11.0805959944092","large","0"
"D0_vs_D3","D0_vs_D5","-0.470307393329375","-4.71574404128811","large","0.0004999500049995","0.141616325298203","2.2061975337622","large","0.0618938106189381","0.0415170111298607","0.517621485579896","medium","0.354664533546645","-0.697495540264427","-5.45134660387623","large","0","-0.0891477340069799","-0.691903019649101","medium","0.324567543245675","-0.0592219496424105","-1.76444241100843","large","0.112388761123888"
"D0_vs_D3","D0_vs_D6","-0.523896076196304","-6.43322690506079","large","0","0.27099556421476","4.68870610967496","large","0.0026997300269973","0.0788450491387212","1.14356445159531","large","0.208779122087791","-0.608477777121033","-5.92126870244316","large","0","-0.33392777894759","-4.07160155918296","large","0.001999800019998","-0.116979167078503","-4.07680270563617","large","0.005999400059994"
"D0_vs_D3","D0_vs_D7","-0.630569084100875","-9.13426550981024","large","0","0.388712991720824","7.17680561291291","large","0","0.205138066152391","2.89587507228697","large","0.0223977602239776","-0.788054930246689","-10.1225868220451","large","0","-0.440567852549222","-6.60841339045653","large","0","-0.157854566909524","-6.12423676396478","large","0"
"D0_vs_D3","D1_vs_D3","-0.206917636620912","-1.58372095268107","large","0.132786721327867","-0.341763513033209","-6.25033473388958","large","0","0.62139065867094","9.66877465242321","large","0","-0.0768502402491162","-0.242930730258824","small","0.48965103489651","-0.298994575664503","-2.69089613384905","large","0.0298970102989701","0.301366727136202","6.2945948658941","large","0"
"D0_vs_D3","D1_vs_D5","-0.820091577212628","-9.22254357239945","large","0","-0.228448143225869","-3.72862422500324","large","0.0116988301169883","0.622497137244965","9.51824182330453","large","0","-0.806290814730264","-5.07428873110751","large","0","-0.153671940699661","-1.0538886759989","large","0.226777322267773","0.260363086637532","5.67637640763451","large","0.0002999700029997"
"D0_vs_D3","D1_vs_D6","-0.831584339259028","-11.5686524518943","large","0","-0.208471445187005","-3.73179552248998","large","0.0098990100989901","0.668717210526628","11.162964405398","large","0","-0.786838946806096","-5.49995604289288","large","0","-0.273048394247948","-2.60120721940007","large","0.0274972502749725","0.249319469525153","6.25024882652233","large","0.0001999800019998"
"D0_vs_D3","D1_vs_D7","-0.862563628410947","-11.2873377744519","large","0","-0.109557477037771","-1.6897509515258","large","0.115888411158884","0.621669468188493","9.31512059442797","large","0","-0.826849861543294","-7.21741325947032","large","0","-0.25637091730452","-2.79685194685936","large","0.0197980201979802","0.196138921959713","5.21808576415582","large","0.0006999300069993"
"D0_vs_D3","D3_vs_D5","0.918692131834519","8.73510929640079","large","0","-0.470016098924968","-9.79778206338837","large","0","0.842965980262142","14.7073576788383","large","0","0.890685456033318","12.8769440764568","large","0","-0.286192659461035","-2.10050494327721","large","0.0475952404759524","0.487373215270408","9.4685781757856","large","0"
"D0_vs_D3","D3_vs_D6","-0.614154136709424","-2.93004189198809","large","0.0032996700329967","-0.486244633377219","-12.8390436254402","large","0","0.916911541817049","16.8371380798914","large","0","0.96143270907149","14.1559065559529","large","0","-0.225000232714498","-2.02939605043488","large","0.0683931606839316","0.571752274728416","13.6862248751474","large","0"
"D0_vs_D3","D3_vs_D7","-0.760529389100477","-3.75800018375276","large","0","-0.403990326541377","-9.13668423071744","large","0","0.853094375323274","14.5296898836763","large","0","0.976603968271313","14.3800070306688","large","0","-0.359977813456546","-3.97358393207329","large","0.0025997400259974","0.450337225433627","10.5687987007034","large","0"
"D0_vs_D3","D5_vs_D6","-0.491868642603849","-2.04164359340028","large","0.0710928907109289","-0.461938314556822","-12.8082431472316","large","0","0.835457370664319","14.7990608293239","large","0","0.954675181297817","14.0053487686375","large","0","-0.23864847686369","-2.05466221790458","large","0.0672932706729327","0.509084095155415","12.9466703702568","large","0"
"D0_vs_D3","D5_vs_D7","-0.724004684990911","-4.13511491417967","large","0","-0.388652667172417","-9.06867750565415","large","0","0.833025107495031","14.1928341144765","large","0","0.988947769009482","14.5673368707303","large","0","-0.389500459940561","-4.77443643368502","large","9.99900009999e-05","0.415237598468949","9.7299105342595","large","0"
"D0_vs_D3","D6_vs_D7","-0.813112995973478","-7.80087685273293","large","0","-0.380386110112571","-9.60523425928612","large","0","0.852686536821115","15.0907539567959","large","0","0.995443808937464","14.6684619961244","large","0","-0.378163590784071","-4.63695947276082","large","9.99900009999e-05","0.437464428599182","12.8673218642156","large","0"
"D0_vs_D5","D0_vs_D6","-0.101169399368739","-1.03808153422295","large","0.241075892410759","0.150724253885075","1.70377669092685","large","0.112288771122888","0.0389449144557723","0.525839721825656","medium","0.364263573642636","0.227363245153297","1.44934982071855","large","0.145985401459854","-0.268737372765658","-2.66488073812796","large","0.0327967203279672","-0.0613930325161594","-1.62171459777129","large","0.126187381261874"
"D0_vs_D5","D0_vs_D7","-0.302556027313317","-3.73494313806802","large","0.0024997500249975","0.287862728177423","3.64038572869561","large","0.0020997900209979","0.170708355727217","2.27963312932147","large","0.0497950204979502","-0.299365470715446","-2.61403694936874","large","0.0371962803719628","-0.38581461743318","-4.84424667208933","large","0","-0.104841537522717","-3.24618911412291","large","0.0074992500749925"
"D0_vs_D5","D1_vs_D3","0.332108957241512","2.81701875884869","large","0.0266973302669733","-0.434980545494644","-7.18438432657401","large","0","0.604991068463964","8.77806085313978","large","0","0.672312691911218","4.37310449853532","large","0.0046995300469953","-0.230385156289583","-1.78380709678001","large","0.106189381061894","0.342741151640255","6.9087630666668","large","0"
"D0_vs_D5","D1_vs_D5","-0.660353154788806","-7.24646198503525","large","0","-0.337712481959227","-4.89717155494911","large","0.0012998700129987","0.606145474527372","8.66574922027483","large","0","-0.359648497615333","-1.91562071875504","large","0.092990700929907","-0.0708393765945526","-0.311993424899205","small","0.416758324167583","0.304165826674352","6.34966902346642","large","0"
"D0_vs_D5","D1_vs_D6","-0.682050195490652","-9.19230491607733","large","0","-0.320564810488219","-5.00108586424086","large","0.000999900009999","0.654367585736823","10.1333988864538","large","0","-0.295345750008996","-1.71091433986022","large","0.104189581041896","-0.201899547387608","-1.58303061665459","large","0.134986501349865","0.293776234098472","6.84538508832541","large","0"
"D0_vs_D5","D1_vs_D7","-0.740535605258099","-9.51615608410859","large","0","-0.235658675028943","-3.31596570760321","large","0.0085991400859914","0.605281954708989","8.48219085340924","large","0","-0.427611286762315","-3.30630909899986","large","0.0083991600839916","-0.183589797754119","-1.67594442607378","large","0.121987801219878","0.243745142242908","5.93481127980292","large","0"
"D0_vs_D5","D3_vs_D5","0.956931823368595","11.548908347116","large","0","-0.545070471462421","-10.4053439167105","large","0","0.836163999193173","13.4893664269855","large","0","0.966931862936118","7.67241417496246","large","0","-0.216330279685075","-1.41112746427083","large","0.167183281671833","0.517731972901015","9.81239616297765","large","0"
"D0_vs_D5","D3_vs_D6","-0.27156645489956","-1.16054883556314","large","0.22037796220378","-0.559000780500568","-12.9768009568762","large","0","0.913312537470388","15.4512911142063","large","0","0.988333222494207","7.84902092822081","large","0","-0.14914877393362","-1.14542744949723","large","0.212478752124788","0.597113939948927","13.3728682932935","large","0"
"D0_vs_D5","D3_vs_D7","-0.547906450111298","-2.64836076173356","large","0.0138986101389861","-0.48839502633877","-9.72916502088876","large","0","0.846731109072787","13.3519671059535","large","0","0.992922596061957","7.88660639756901","large","0","-0.297336999161224","-2.84728638345979","large","0.0243975602439756","0.482889326589304","10.6486175286982","large","0"
"D0_vs_D5","D5_vs_D6","-0.0407052109146792","-0.252483903768043","small","0.450554944505549","-0.538136633233043","-12.8291187343009","large","0","0.828330151660131","13.5654629480292","large","0","0.986289040205883","7.82989281178896","large","0","-0.16413281103684","-1.16963530662551","large","0.208979102089791","0.538157092150779","12.6486946252949","large","0"
"D0_vs_D5","D5_vs_D7","-0.478951921296667","-2.73354700647319","large","0.018998100189981","-0.475229429928317","-9.62861375840472","large","0","0.825792534198443","13.033258059971","large","0","0.996656650835341","7.91554858220854","large","0","-0.329749112064988","-3.48979564458613","large","0.0073992600739926","0.449868367965196","9.91040215504227","large","0"
"D0_vs_D5","D6_vs_D7","-0.647178379171275","-6.128113879611","large","0","-0.468133552302155","-10.0499176423672","large","0","0.846305604909547","13.8497170058328","large","0","0.998621731884176","7.9313299062426","large","0","-0.317302670880446","-3.23895864112194","large","0.0108989101089891","0.470778881880746","12.3206080644514","large","0"
"D0_vs_D6","D0_vs_D7","-0.224054040664772","-2.95032187497635","large","0.0164983501649835","0.16147697013567","2.21101809680739","large","0.0516948305169483","0.137102902063964","2.11963197328718","large","0.0642935706429357","-0.458664010960035","-4.82643900101602","large","0.0001999800019998","-0.160102869074975","-2.84773674943288","large","0.0188981101889811","-0.0462904138918037","-1.86381620222113","large","0.08999100089991"
"D0_vs_D6","D1_vs_D3","0.399679092881149","4.10203167676759","large","0.0012998700129987","-0.520142681205516","-9.08828061340176","large","0","0.588984088968896","10.1759291819344","large","0","0.575884390649009","3.87144661975072","large","0.012998700129987","0.0498329999603098","0.51374066670476","medium","0.357164283571643","0.383092265489138","8.67007532440882","large","0"
"D0_vs_D6","D1_vs_D5","-0.622123629332763","-6.90704168379912","large","0","-0.437535273973321","-6.57751127659314","large","9.99900009999e-05","0.590185275124375","9.9109604891488","large","0","-0.5052408932363","-2.91734434783644","large","0.0157984201579842","0.212985775748647","2.32767778449178","large","0.0564943505649435","0.346885196703188","8.07247198227753","large","0"
"D0_vs_D6","D1_vs_D6","-0.646262817169278","-8.84756912489714","large","0","-0.422972172490647","-7.04080417135481","large","0","0.64036149492154","12.2844633816986","large","0","-0.455558226998013","-2.8914410305447","large","0.0057994200579942","0.0837461314039758","1.04061195228392","large","0.228077192280772","0.337133452722149","9.00230202926852","large","0"
"D0_vs_D6","D1_vs_D7","-0.711331151209499","-9.22813087431084","large","0","-0.350863450948735","-5.40452952851305","large","0.0002999700029997","0.589286762821208","9.63915558024318","large","0","-0.557751442093155","-4.59725430805845","large","0","0.104295089377012","1.10397917190158","large","0.218278172182782","0.290173921315693","8.28353768834029","large","0"
"D0_vs_D6","D3_vs_D5","0.961289004930301","14.8593908343927","large","0","-0.613639385221536","-12.3481370698703","large","0","0.82952485942671","16.9959739169467","large","0","0.957200926753164","9.56336892565384","large","0","0.0668739543229031","0.554481150707096","medium","0.331066893310669","0.547339869570207","11.6293166154147","large","0"
"D0_vs_D6","D3_vs_D6","-0.189576384483516","-0.758497176556207","medium","0.326967303269673","-0.62547005882352","-15.7400015699219","large","0","0.909799694280248","20.2264262415912","large","0","0.98490004852525","9.85257388210121","large","0","0.140551714763244","1.41333342781618","large","0.146185381461854","0.621848336933949","16.0871370627237","large","0"
"D0_vs_D6","D3_vs_D7","-0.497020295513759","-2.39950006562084","large","0.0231976802319768","-0.565506304277752","-12.1951918705654","large","0","0.840520181171073","16.6016860441728","large","0","0.990839933651038","9.91274746183094","large","0","-0.0391099248483828","-0.627338523747887","medium","0.327967203279672","0.51463631897646","13.0764194117836","large","0"
"D0_vs_D6","D5_vs_D6","0.06302983101963","0.169514638902786","negligible","0.411358864113589","-0.607750644585841","-15.8996549598794","large","0","0.821373560244306","17.1765252283537","large","0","0.982254326230135","9.82096553222766","large","0","0.125144954976128","1.37829462255756","large","0.165483451654835","0.566511028809724","15.457796868363","large","0"
"D0_vs_D6","D5_vs_D7","-0.420304473014834","-2.42661082426926","large","0.0341965803419658","-0.554325082563217","-12.302450021824","large","0","0.81873311070103","16.1514308898529","large","0","0.995672805954821","9.95947339794259","large","0","-0.0834334164321765","-1.3312612907138","large","0.171882811718828","0.483642617138877","12.2723716130979","large","0"
"D0_vs_D6","D6_vs_D7","-0.607465944549581","-5.81263375583038","large","0","-0.548298725797917","-12.9362571615125","large","0","0.840077434267549","17.5278168734835","large","0","0.998216149947335","9.98492292941497","large","0","-0.0664129360725886","-0.866356791893191","large","0.271372862713729","0.50326937119368","15.6216012255671","large","0"
"D0_vs_D7","D1_vs_D3","0.534183417816669","6.6883394278948","large","0","-0.597628587141876","-10.6943973334128","large","0","0.523679113055064","6.93365885330078","large","0","0.770410957144694","7.86122997104752","large","0","0.201957462767026","2.69848880671364","large","0.0208979102089791","0.411649179852701","9.95911502781149","large","0"
"D0_vs_D7","D1_vs_D5","-0.513012000228762","-5.64218874913742","large","0","-0.528360373740298","-8.1180512027192","large","0","0.525071151756263","6.84626963531307","large","0","-0.0860406165842902","-0.299200091129674","small","0.417358264173583","0.338989011054104","4.53988274876949","large","0.0017998200179982","0.377118151266662","9.36007729664506","large","0"
"D0_vs_D7","D1_vs_D6","-0.544121367506344","-7.36288804919062","large","0","-0.516148877760825","-8.86714440038323","large","0","0.583219707264425","8.37076906340316","large","0","0.00570452914532389","0.153183900716546","negligible","0.430556944305569","0.230441004567245","3.50064449061559","large","0.0080991900809919","0.367817819550672","10.5291403425983","large","0"
"D0_vs_D7","D1_vs_D7","-0.627978153223698","-8.09357823787513","large","0","-0.455684054093858","-7.39783758224391","large","0","0.524029877767375","6.66086179690568","large","0","-0.18304238613222","-1.54652087010907","large","0.141185881411859","0.247700015412297","3.73965134777726","large","0.0020997900209979","0.323032064289185","9.97619287959906","large","0"
"D0_vs_D7","D3_vs_D5","0.969962359793821","16.9041204111337","large","0","-0.676027726675717","-13.8575136748372","large","0","0.802438621034826","12.1467431757532","large","0","0.97683132135393","12.7555716415989","large","0","0.216270111444393","2.35473728348844","large","0.0616938306169383","0.56829369436012","12.8504867993146","large","0"
"D0_vs_D7","D3_vs_D6","0.0425427585291715","0.411714713814419","small","0.366163383661634","-0.685948018949789","-17.6480471264623","large","0","0.895468062257363","14.4189261082236","large","0","0.991825852833961","12.9615877042447","large","0","0.278151851051216","3.71472505379017","large","0.0108989101089891","0.639353133931151","17.620695262721","large","0"
"D0_vs_D7","D3_vs_D7","-0.351785136020096","-1.65505714381928","large","0.0926907309269073","-0.63566702980603","-14.0660717992081","large","0","0.815180953545461","11.986518699156","large","0","0.995041326423313","13.004547148988","large","0","0.125917570964089","1.72219152550587","large","0.109089091090891","0.537104004659089","14.5785924715508","large","0"
"D0_vs_D7","D5_vs_D6","0.272961783362036","1.35692777840955","large","0.166383361663834","-0.671089882035789","-17.987604441429","large","0","0.792992188543744","12.2354543701173","large","0","0.99039362813861","12.9391055209028","large","0","0.265211757709167","3.67501028848153","large","0.004999500049995","0.586577412703654","17.0587070083908","large","0"
"D0_vs_D7","D5_vs_D7","-0.252917654881784","-1.49456459494621","large","0.11998800119988","-0.626291317896373","-14.3106357721149","large","0","0.789932206595037","11.6267780221549","large","0","0.997657534131785","13.0378702944434","large","0","0.0836485357608779","1.13617933639451","large","0.216378362163784","0.507545014107607","13.7713276747384","large","0"
"D0_vs_D7","D6_vs_D7","-0.494121915672178","-4.72434818675673","large","0","-0.621238078962491","-15.055273286582","large","0","0.814667860032245","12.5574271671404","large","0","0.999034337767442","13.0560219441601","large","0","0.100354789202254","1.82308953153502","large","0.094990500949905","0.52626323759386","17.4495121512463","large","0"
"D1_vs_D3","D1_vs_D5","-0.773152914382265","-8.47539566315102","large","0","0.146866822770815","1.87201663506761","large","0.0904909509049095","0.00292248091434072","0.173063191118732","negligible","0.460853914608539","-0.790164939952961","-4.68515417465918","large","0.0004999500049995","0.171709579243987","1.49167535203685","large","0.146185381461854","-0.055437525842597","-0.486944380348435","small","0.371862813718628"
"D1_vs_D3","D1_vs_D6","-0.787644173521394","-10.6201632917913","large","0","0.168398306082204","2.57165875497419","large","0.0324967503249675","0.125001014738712","0.978318278662648","large","0.257674232576742","-0.769093745687128","-4.9472562817802","large","0.0002999700029997","0.0356917588615995","0.365213573048108","small","0.392760723927607","-0.0693334321300793","-0.893911327684202","large","0.27017298270173"
