"Bin ID","Dilution treatment","Assembly process","Relative importance","Relative importance (%)","Rank within group-process","Family","Phylum"
"Bin33","D0","HoS",2.30803386283003e-05,0.00230803386283003,56,"Marinifilaceae","Bacteroidota"
"Bin33","D1","DL",0,0,74,"Marinifilaceae","Bacteroidota"
"Bin33","D1","DR",0.000441065454301193,0.0441065454301193,38,"Marinifilaceae","Bacteroidota"
"Bin33","D1","HoS",1.0982507058345e-05,0.0010982507058345,73,"Marinifilaceae","Bacteroidota"
"Bin33","D3","DL",0,0,11,"Marinifilaceae","Bacteroidota"
"Bin33","D3","DR",0.0007662224631714,0.07662224631714,15,"Marinifilaceae","Bacteroidota"
"Bin33","D3","HoS",0.000638436974487871,0.0638436974487871,23,"Marinifilaceae","Bacteroidota"
"Bin33","D5","DL",0,0,17,"Marinifilaceae","Bacteroidota"
"Bin33","D5","DR",0.000698817091121758,0.0698817091121758,13,"Marinifilaceae","Bacteroidota"
"Bin33","D5","HoS",0.000496275363825334,0.0496275363825334,26,"Marinifilaceae","Bacteroidota"
"Bin33","D6","DL",0,0,27,"Marinifilaceae","Bacteroidota"
"Bin33","D6","DR",0.00187460337454611,0.187460337454611,12,"Marinifilaceae","Bacteroidota"
"Bin33","D6","HoS",0.000906392712776506,0.0906392712776506,21,"Marinifilaceae","Bacteroidota"
"Bin33","D7","DL",0.0109638412076013,1.09638412076013,5,"Marinifilaceae","Bacteroidota"
"Bin33","D7","DR",0.00232596410382184,0.232596410382184,14,"Marinifilaceae","Bacteroidota"
"Bin33","D7","HoS",0.00262405879122119,0.262405879122119,16,"Marinifilaceae","Bacteroidota"
"Bin34","D0","DL",0,0,67,"Marinifilaceae","Bacteroidota"
"Bin34","D0","DR",0.00208653629178298,0.208653629178298,24,"Marinifilaceae","Bacteroidota"
"Bin34","D0","HoS",0.00475315845299587,0.475315845299587,12,"Marinifilaceae","Bacteroidota"
"Bin34","D1","DL",0.000881930221151158,0.0881930221151158,34,"Marinifilaceae","Bacteroidota"
"Bin34","D1","DR",0.00121255791752861,0.121255791752861,16,"Marinifilaceae","Bacteroidota"
"Bin34","D1","HoS",0.0331021718881773,3.31021718881773,6,"Marinifilaceae","Bacteroidota"
"Bin34","D3","DL",0,0,11,"Marinifilaceae","Bacteroidota"
"Bin34","D3","DR",0.00306279986742165,0.306279986742165,7,"Marinifilaceae","Bacteroidota"
"Bin34","D3","HoS",0.0122413284181406,1.22413284181406,4,"Marinifilaceae","Bacteroidota"
"Bin34","D5","DL",0,0,17,"Marinifilaceae","Bacteroidota"
"Bin34","D5","DR",0.00500516047250085,0.500516047250085,7,"Marinifilaceae","Bacteroidota"
"Bin34","D5","HoS",0.00424696784254129,0.424696784254129,12,"Marinifilaceae","Bacteroidota"
"Bin34","D6","DL",0,0,27,"Marinifilaceae","Bacteroidota"
"Bin34","D6","DR",0.0166878877815428,1.66878877815428,4,"Marinifilaceae","Bacteroidota"
"Bin34","D6","HoS",0.0080340213375735,0.80340213375735,10,"Marinifilaceae","Bacteroidota"
"Bin34","D7","DL",0.00148572871923885,0.148572871923885,7,"Marinifilaceae","Bacteroidota"
"Bin34","D7","DR",0.0580246132891409,5.80246132891409,2,"Marinifilaceae","Bacteroidota"
"Bin34","D7","HoS",0.0443113735553673,4.43113735553673,4,"Marinifilaceae","Bacteroidota"
"Bin35","D0","DL",0,0,67,"Marinilabiliaceae","Bacteroidota"
"Bin35","D0","DR",0,0,99,"Marinilabiliaceae","Bacteroidota"
"Bin35","D0","HoS",5.31515981156544e-06,0.000531515981156544,61,"Marinilabiliaceae","Bacteroidota"
"Bin35","D1","DL",0.00140291429788771,0.140291429788771,27,"Marinilabiliaceae","Bacteroidota"
"Bin35","D1","DR",0.00134719146302692,0.134719146302692,13,"Marinilabiliaceae","Bacteroidota"
"Bin35","D1","HoS",0,0,82,"Marinilabiliaceae","Bacteroidota"
"Bin35","D3","DL",3.04847391018427e-05,0.00304847391018427,8,"Marinilabiliaceae","Bacteroidota"
"Bin35","D3","DR",6.4554466019294e-05,0.0064554466019294,42,"Marinilabiliaceae","Bacteroidota"
"Bin35","D3","HoS",0.00389736872151479,0.389736872151479,10,"Marinilabiliaceae","Bacteroidota"
"Bin35","D5","DL",0,0,17,"Marinilabiliaceae","Bacteroidota"
"Bin35","D5","DR",0.000191342531749408,0.0191342531749408,28,"Marinilabiliaceae","Bacteroidota"
"Bin35","D5","HoS",0.000158486220666135,0.0158486220666135,33,"Marinilabiliaceae","Bacteroidota"
"Bin35","D6","DL",6.88183813221685e-05,0.00688183813221685,14,"Marinilabiliaceae","Bacteroidota"
"Bin35","D6","DR",0.000377320825071317,0.0377320825071317,24,"Marinilabiliaceae","Bacteroidota"
"Bin35","D6","HoS",0.000737859620397074,0.0737859620397074,24,"Marinilabiliaceae","Bacteroidota"
"Bin35","D7","DL",0,0,26,"Marinilabiliaceae","Bacteroidota"
"Bin35","D7","DR",3.10657647452218e-05,0.00310657647452218,44,"Marinilabiliaceae","Bacteroidota"
"Bin35","D7","HoS",7.3319116454151e-06,0.00073319116454151,42,"Marinilabiliaceae","Bacteroidota"
"Bin36","D0","DL",0,0,67,"Marinilabiliaceae","Bacteroidota"
"Bin36","D0","DR",2.27909158957442e-05,0.00227909158957442,95,"Marinilabiliaceae","Bacteroidota"
"Bin36","D0","HoS",0.000135098809386208,0.0135098809386208,48,"Marinilabiliaceae","Bacteroidota"
"Bin36","D1","DL",0.00450384583115238,0.450384583115238,15,"Marinilabiliaceae","Bacteroidota"
"Bin36","D1","DR",0.000311779997046729,0.0311779997046729,49,"Marinilabiliaceae","Bacteroidota"
"Bin36","D1","HoS",0.000455846920102932,0.0455846920102932,44,"Marinilabiliaceae","Bacteroidota"
"Bin36","D3","DL",0.000766724500072963,0.0766724500072963,1,"Marinilabiliaceae","Bacteroidota"
"Bin36","D3","DR",0.00107119601863339,0.107119601863339,13,"Marinilabiliaceae","Bacteroidota"
"Bin36","D3","HoS",0.000111744999992179,0.0111744999992179,35,"Marinilabiliaceae","Bacteroidota"
"Bin36","D5","DL",0,0,17,"Marinilabiliaceae","Bacteroidota"
"Bin36","D5","DR",0.000342552496229321,0.0342552496229321,17,"Marinilabiliaceae","Bacteroidota"
"Bin36","D5","HoS",1.59107818184442e-05,0.00159107818184442,48,"Marinilabiliaceae","Bacteroidota"
"Bin36","D6","DL",0,0,27,"Marinilabiliaceae","Bacteroidota"
"Bin36","D6","DR",0.000249457530902332,0.0249457530902332,31,"Marinilabiliaceae","Bacteroidota"
"Bin36","D6","HoS",3.1404975774918e-06,0.00031404975774918,59,"Marinilabiliaceae","Bacteroidota"
"Bin36","D7","DL",0,0,26,"Marinilabiliaceae","Bacteroidota"
"Bin36","D7","DR",2.72317926203533e-05,0.00272317926203533,46,"Marinilabiliaceae","Bacteroidota"
"Bin36","D7","HoS",7.30440870575671e-08,7.30440870575671e-06,64,"Marinilabiliaceae","Bacteroidota"
"Bin37","D0","DL",0,0,67,"Rikenellaceae","Bacteroidota"
"Bin37","D0","DR",0,0,99,"Rikenellaceae","Bacteroidota"
"Bin37","D0","HoS",3.28530597071372e-07,3.28530597071372e-05,65,"Rikenellaceae","Bacteroidota"
"Bin37","D1","DL",0.00032736773882076,0.032736773882076,49,"Rikenellaceae","Bacteroidota"
"Bin37","D1","DR",1.61567916803824e-05,0.00161567916803824,99,"Rikenellaceae","Bacteroidota"
"Bin37","D1","HoS",0.000351367733660882,0.0351367733660882,50,"Rikenellaceae","Bacteroidota"
"Bin37","D3","DL",0,0,11,"Rikenellaceae","Bacteroidota"
"Bin37","D3","DR",1.30819022227602e-05,0.00130819022227602,70,"Rikenellaceae","Bacteroidota"
"Bin37","D3","HoS",2.57902451888339e-06,0.000257902451888339,75,"Rikenellaceae","Bacteroidota"
"Bin37","D5","DL",0,0,17,"Rikenellaceae","Bacteroidota"
"Bin37","D5","DR",3.18167356029271e-06,0.000318167356029271,67,"Rikenellaceae","Bacteroidota"
"Bin37","D5","HoS",0,0,70,"Rikenellaceae","Bacteroidota"
"Bin37","D6","DL",2.29611804571835e-05,0.00229611804571835,19,"Rikenellaceae","Bacteroidota"
"Bin37","D6","DR",1.88276861503526e-05,0.00188276861503526,58,"Rikenellaceae","Bacteroidota"
"Bin37","D6","HoS",1.85728296033494e-05,0.00185728296033494,48,"Rikenellaceae","Bacteroidota"
"Bin37","D7","DL",0,0,26,"Rikenellaceae","Bacteroidota"
"Bin37","D7","DR",0,0,95,"Rikenellaceae","Bacteroidota"
"Bin37","D7","HoS",0,0,73,"Rikenellaceae","Bacteroidota"
"Bin38","D0","DL",0,0,67,"Rikenellaceae","Bacteroidota"
"Bin38","D0","DR",0.000872223406925901,0.0872223406925901,43,"Rikenellaceae","Bacteroidota"
"Bin38","D0","HoS",0,0,66,"Rikenellaceae","Bacteroidota"
"Bin38","D1","DL",0.00606927569782027,0.606927569782027,10,"Rikenellaceae","Bacteroidota"
"Bin38","D1","DR",0.000193042684751144,0.0193042684751144,68,"Rikenellaceae","Bacteroidota"
"Bin38","D1","HoS",0.000245342192305704,0.0245342192305704,51,"Rikenellaceae","Bacteroidota"
"Bin38","D3","DL",0,0,11,"Rikenellaceae","Bacteroidota"
"Bin38","D3","DR",0.000137693564361716,0.0137693564361716,33,"Rikenellaceae","Bacteroidota"
"Bin38","D3","HoS",3.92879835110934e-05,0.00392879835110934,49,"Rikenellaceae","Bacteroidota"
"Bin38","D5","DL",0,0,17,"Rikenellaceae","Bacteroidota"
"Bin38","D5","DR",9.91983249218241e-07,9.91983249218241e-05,80,"Rikenellaceae","Bacteroidota"
"Bin38","D5","HoS",0,0,70,"Rikenellaceae","Bacteroidota"
"Bin38","D6","DL",0,0,27,"Rikenellaceae","Bacteroidota"
"Bin38","D6","DR",0,0,95,"Rikenellaceae","Bacteroidota"
"Bin38","D6","HoS",0,0,83,"Rikenellaceae","Bacteroidota"
"Bin38","D7","DL",0,0,26,"Rikenellaceae","Bacteroidota"
"Bin38","D7","DR",1.53454255286499e-06,0.000153454255286499,80,"Rikenellaceae","Bacteroidota"
"Bin38","D7","HoS",0,0,73,"Rikenellaceae","Bacteroidota"
"Bin39","D0","DL",0,0,67,"Marinifilaceae","Bacteroidota"
"Bin39","D0","DR",0,0,99,"Marinifilaceae","Bacteroidota"
"Bin39","D0","HoS",0.0154724809771861,1.54724809771861,5,"Marinifilaceae","Bacteroidota"
"Bin39","D1","DL",0,0,74,"Marinifilaceae","Bacteroidota"
"Bin39","D1","DR",0,0,102,"Marinifilaceae","Bacteroidota"
"Bin39","D1","HoS",0.00803920817138627,0.803920817138627,16,"Marinifilaceae","Bacteroidota"
"Bin39","D3","DL",0,0,11,"Marinifilaceae","Bacteroidota"
"Bin39","D3","DR",2.90996604327696e-05,0.00290996604327696,54,"Marinifilaceae","Bacteroidota"
"Bin39","D3","HoS",7.31684526797174e-05,0.00731684526797174,38,"Marinifilaceae","Bacteroidota"
"Bin39","D5","DL",0,0,17,"Marinifilaceae","Bacteroidota"
"Bin39","D5","DR",3.72537118480487e-05,0.00372537118480487,44,"Marinifilaceae","Bacteroidota"
"Bin39","D5","HoS",1.85049400851159e-06,0.000185049400851159,56,"Marinifilaceae","Bacteroidota"
"Bin39","D6","DL",0,0,27,"Marinifilaceae","Bacteroidota"
"Bin39","D6","DR",3.08577291717989e-05,0.00308577291717989,51,"Marinifilaceae","Bacteroidota"
"Bin39","D6","HoS",1.56723525253967e-05,0.00156723525253967,50,"Marinifilaceae","Bacteroidota"
"Bin39","D7","DL",0,0,26,"Marinifilaceae","Bacteroidota"
"Bin39","D7","DR",1.66059108933353e-05,0.00166059108933353,54,"Marinifilaceae","Bacteroidota"
"Bin39","D7","HoS",9.8917195707558e-07,9.8917195707558e-05,51,"Marinifilaceae","Bacteroidota"
"Bin40","D0","DL",0,0,67,"Marinifilaceae","Bacteroidota"
"Bin40","D0","DR",0,0,99,"Marinifilaceae","Bacteroidota"
"Bin40","D0","HoS",2.60743182822566e-05,0.00260743182822566,53,"Marinifilaceae","Bacteroidota"
"Bin40","D1","DL",0,0,74,"Marinifilaceae","Bacteroidota"
"Bin40","D1","DR",0.000179185280776324,0.0179185280776324,71,"Marinifilaceae","Bacteroidota"
"Bin40","D1","HoS",9.69131577941109e-05,0.00969131577941109,56,"Marinifilaceae","Bacteroidota"
"Bin40","D3","DL",0,0,11,"Marinifilaceae","Bacteroidota"
"Bin40","D3","DR",1.31692021224596e-05,0.00131692021224596,69,"Marinifilaceae","Bacteroidota"
"Bin40","D3","HoS",1.54390422455507e-07,1.54390422455507e-05,90,"Marinifilaceae","Bacteroidota"
"Bin40","D5","DL",1.41500745181439e-05,0.00141500745181439,14,"Marinifilaceae","Bacteroidota"
"Bin40","D5","DR",6.53080362375873e-06,0.000653080362375873,63,"Marinifilaceae","Bacteroidota"
"Bin40","D5","HoS",0,0,70,"Marinifilaceae","Bacteroidota"
"Bin40","D6","DL",0.000296398152350242,0.0296398152350242,9,"Marinifilaceae","Bacteroidota"
"Bin40","D6","DR",2.08853308655915e-05,0.00208853308655915,57,"Marinifilaceae","Bacteroidota"
"Bin40","D6","HoS",5.33066891518288e-05,0.00533066891518288,42,"Marinifilaceae","Bacteroidota"
"Bin40","D7","DL",2.97719043913207e-06,0.000297719043913207,23,"Marinifilaceae","Bacteroidota"
"Bin40","D7","DR",1.93381328787566e-05,0.00193381328787566,50,"Marinifilaceae","Bacteroidota"
"Bin40","D7","HoS",7.68264831942694e-08,7.68264831942694e-06,62,"Marinifilaceae","Bacteroidota"
"Bin41","D0","DL",0.00011144732711629,0.011144732711629,61,"Marinilabiliaceae","Bacteroidota"
"Bin41","D0","DR",0.0003905412540882,0.03905412540882,68,"Marinilabiliaceae","Bacteroidota"
"Bin41","D0","HoS",0.00410201687010769,0.410201687010769,14,"Marinilabiliaceae","Bacteroidota"
"Bin41","D1","DL",0.00240461396922934,0.240461396922934,22,"Marinilabiliaceae","Bacteroidota"
"Bin41","D1","DR",0.000936986498035016,0.0936986498035016,18,"Marinilabiliaceae","Bacteroidota"
"Bin41","D1","HoS",0.00193388183272863,0.193388183272863,29,"Marinilabiliaceae","Bacteroidota"
"Bin41","D3","DL",0,0,11,"Marinilabiliaceae","Bacteroidota"
"Bin41","D3","DR",6.97865053344379e-05,0.00697865053344379,39,"Marinilabiliaceae","Bacteroidota"
"Bin41","D3","HoS",0.00022802213560249,0.022802213560249,30,"Marinilabiliaceae","Bacteroidota"
"Bin41","D5","DL",0,0,17,"Marinilabiliaceae","Bacteroidota"
"Bin41","D5","DR",2.84407298138563e-05,0.00284407298138563,48,"Marinilabiliaceae","Bacteroidota"
"Bin41","D5","HoS",2.30474758338394e-05,0.00230474758338394,46,"Marinilabiliaceae","Bacteroidota"
"Bin41","D6","DL",0,0,27,"Marinilabiliaceae","Bacteroidota"
"Bin41","D6","DR",0.000200100906898966,0.0200100906898966,33,"Marinilabiliaceae","Bacteroidota"
"Bin41","D6","HoS",3.00815694419323e-05,0.00300815694419323,45,"Marinilabiliaceae","Bacteroidota"
"Bin41","D7","DL",0,0,26,"Marinilabiliaceae","Bacteroidota"
"Bin41","D7","DR",8.71392360290862e-05,0.00871392360290862,33,"Marinilabiliaceae","Bacteroidota"
"Bin41","D7","HoS",1.27014244931313e-05,0.00127014244931313,38,"Marinilabiliaceae","Bacteroidota"
"Bin42","D0","DL",0,0,67,"Bacteroidaceae","Bacteroidota"
"Bin42","D0","DR",0.000465095159163085,0.0465095159163085,63,"Bacteroidaceae","Bacteroidota"
"Bin42","D0","HoS",0,0,66,"Bacteroidaceae","Bacteroidota"
"Bin42","D1","DL",0,0,74,"Bacteroidaceae","Bacteroidota"
"Bin42","D1","DR",0.000218170687069506,0.0218170687069506,63,"Bacteroidaceae","Bacteroidota"
"Bin42","D1","HoS",0,0,82,"Bacteroidaceae","Bacteroidota"
"Bin42","D3","DL",0,0,11,"Bacteroidaceae","Bacteroidota"
"Bin42","D3","DR",5.74757023070181e-05,0.00574757023070181,45,"Bacteroidaceae","Bacteroidota"
"Bin42","D3","HoS",0.000214783460314586,0.0214783460314586,31,"Bacteroidaceae","Bacteroidota"
"Bin42","D5","DL",0,0,17,"Bacteroidaceae","Bacteroidota"
"Bin42","D5","DR",4.97456441171202e-05,0.00497456441171202,39,"Bacteroidaceae","Bacteroidota"
"Bin42","D5","HoS",0.000232820471976376,0.0232820471976376,30,"Bacteroidaceae","Bacteroidota"
"Bin42","D6","DL",4.98811253907731e-05,0.00498811253907731,15,"Bacteroidaceae","Bacteroidota"
"Bin42","D6","DR",7.69418623684226e-05,0.00769418623684226,42,"Bacteroidaceae","Bacteroidota"
"Bin42","D6","HoS",0.000401320129545923,0.0401320129545923,28,"Bacteroidaceae","Bacteroidota"
"Bin42","D7","DL",6.8021870257017e-06,0.00068021870257017,21,"Bacteroidaceae","Bacteroidota"
"Bin42","D7","DR",0.000200437014311757,0.0200437014311757,23,"Bacteroidaceae","Bacteroidota"
"Bin42","D7","HoS",4.27617019485221e-05,0.00427617019485221,30,"Bacteroidaceae","Bacteroidota"
"Bin43","D0","DL",0,0,67,"Prolixibacteraceae","Bacteroidota"
"Bin43","D0","DR",0,0,99,"Prolixibacteraceae","Bacteroidota"
"Bin43","D0","HoS",0,0,66,"Prolixibacteraceae","Bacteroidota"
"Bin43","D1","DL",0.00563366678274821,0.563366678274821,11,"Prolixibacteraceae","Bacteroidota"
"Bin43","D1","DR",9.33977669188969e-05,0.00933977669188969,86,"Prolixibacteraceae","Bacteroidota"
"Bin43","D1","HoS",0,0,82,"Prolixibacteraceae","Bacteroidota"
"Bin43","D3","DL",0,0,11,"Prolixibacteraceae","Bacteroidota"
"Bin43","D3","DR",0.000197244378310315,0.0197244378310315,28,"Prolixibacteraceae","Bacteroidota"
"Bin43","D3","HoS",0.000157427958025785,0.0157427958025785,32,"Prolixibacteraceae","Bacteroidota"
"Bin43","D5","DL",0,0,17,"Prolixibacteraceae","Bacteroidota"
"Bin43","D5","DR",0.000212477595337202,0.0212477595337202,26,"Prolixibacteraceae","Bacteroidota"
"Bin43","D5","HoS",0.000254344345947751,0.0254344345947751,29,"Prolixibacteraceae","Bacteroidota"
"Bin43","D6","DL",3.14685244331921e-05,0.00314685244331921,17,"Prolixibacteraceae","Bacteroidota"
"Bin43","D6","DR",0.000473639060034711,0.0473639060034711,22,"Prolixibacteraceae","Bacteroidota"
"Bin43","D6","HoS",0.000446302978362888,0.0446302978362888,27,"Prolixibacteraceae","Bacteroidota"
"Bin43","D7","DL",0,0,26,"Prolixibacteraceae","Bacteroidota"
"Bin43","D7","DR",3.04597588371978e-05,0.00304597588371978,45,"Prolixibacteraceae","Bacteroidota"
"Bin43","D7","HoS",4.58312076037206e-05,0.00458312076037206,29,"Prolixibacteraceae","Bacteroidota"
"Bin44","D0","DL",0,0,67,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D0","DR",3.78327394382434e-05,0.00378327394382434,91,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D0","HoS",0.000783856805950652,0.0783856805950652,36,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D1","DL",0.00159092336203682,0.159092336203682,25,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D1","DR",0,0,102,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D1","HoS",0.00103141807322591,0.103141807322591,36,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D3","DL",0,0,11,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D3","DR",5.78695097259012e-06,0.000578695097259012,78,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D3","HoS",0,0,94,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D5","DL",0,0,17,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D5","DR",0,0,85,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D5","HoS",0,0,70,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D6","DL",0,0,27,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D6","DR",0,0,95,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D6","HoS",0,0,83,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D7","DL",0,0,26,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D7","DR",0,0,95,"Williamwhitmaniaceae","Bacteroidota"
"Bin44","D7","HoS",0,0,73,"Williamwhitmaniaceae","Bacteroidota"
"Bin45","D0","DL",0,0,67,"Marinilabiliaceae","Bacteroidota"
"Bin45","D0","DR",6.38208205927355e-05,0.00638208205927355,89,"Marinilabiliaceae","Bacteroidota"
"Bin45","D0","HoS",0.000114672694410206,0.0114672694410206,49,"Marinilabiliaceae","Bacteroidota"
"Bin45","D1","DL",0.00360616067798005,0.360616067798005,19,"Marinilabiliaceae","Bacteroidota"
"Bin45","D1","DR",0,0,102,"Marinilabiliaceae","Bacteroidota"
"Bin45","D1","HoS",0,0,82,"Marinilabiliaceae","Bacteroidota"
"Bin45","D3","DL",0,0,11,"Marinilabiliaceae","Bacteroidota"
"Bin45","D3","DR",9.65393191026417e-05,0.00965393191026417,34,"Marinilabiliaceae","Bacteroidota"
"Bin45","D3","HoS",4.45188270623009e-05,0.00445188270623009,45,"Marinilabiliaceae","Bacteroidota"
"Bin45","D5","DL",0,0,17,"Marinilabiliaceae","Bacteroidota"
"Bin45","D5","DR",1.39054708517221e-05,0.00139054708517221,55,"Marinilabiliaceae","Bacteroidota"
"Bin45","D5","HoS",2.19244081301003e-06,0.000219244081301003,55,"Marinilabiliaceae","Bacteroidota"
"Bin45","D6","DL",0,0,27,"Marinilabiliaceae","Bacteroidota"
"Bin45","D6","DR",7.58173106083581e-07,7.58173106083581e-05,86,"Marinilabiliaceae","Bacteroidota"
"Bin45","D6","HoS",0,0,83,"Marinilabiliaceae","Bacteroidota"
"Bin45","D7","DL",0,0,26,"Marinilabiliaceae","Bacteroidota"
"Bin45","D7","DR",0,0,95,"Marinilabiliaceae","Bacteroidota"
"Bin45","D7","HoS",0,0,73,"Marinilabiliaceae","Bacteroidota"
"Bin46","D0","DL",0,0,67,"Bacteroidaceae","Bacteroidota"
"Bin46","D0","DR",0,0,99,"Bacteroidaceae","Bacteroidota"
"Bin46","D0","HoS",0.00238002011736516,0.238002011736516,21,"Bacteroidaceae","Bacteroidota"
"Bin46","D1","DL",0,0,74,"Bacteroidaceae","Bacteroidota"
"Bin46","D1","DR",0,0,102,"Bacteroidaceae","Bacteroidota"
"Bin46","D1","HoS",0.0832223360395384,8.32223360395384,2,"Bacteroidaceae","Bacteroidota"
"Bin46","D3","DL",0,0,11,"Bacteroidaceae","Bacteroidota"
"Bin46","D3","DR",0,0,102,"Bacteroidaceae","Bacteroidota"
"Bin46","D3","HoS",0.00436225978955463,0.436225978955463,8,"Bacteroidaceae","Bacteroidota"
"Bin46","D5","DL",0,0,17,"Bacteroidaceae","Bacteroidota"
"Bin46","D5","DR",1.17518691408462e-05,0.00117518691408462,57,"Bacteroidaceae","Bacteroidota"
"Bin46","D5","HoS",0.00692656510327508,0.692656510327508,8,"Bacteroidaceae","Bacteroidota"
"Bin46","D6","DL",0,0,27,"Bacteroidaceae","Bacteroidota"
"Bin46","D6","DR",6.74861903027119e-05,0.00674861903027119,43,"Bacteroidaceae","Bacteroidota"
"Bin46","D6","HoS",0.0122938582087932,1.22938582087932,8,"Bacteroidaceae","Bacteroidota"
"Bin46","D7","DL",0,0,26,"Bacteroidaceae","Bacteroidota"
"Bin46","D7","DR",0.000199813217819514,0.0199813217819514,24,"Bacteroidaceae","Bacteroidota"
"Bin46","D7","HoS",0.000726676013669292,0.0726676013669292,20,"Bacteroidaceae","Bacteroidota"
"Bin47","D0","DL",0,0,67,"Prolixibacteraceae","Bacteroidota"
"Bin47","D0","DR",0.000215852594602048,0.0215852594602048,77,"Prolixibacteraceae","Bacteroidota"
"Bin47","D0","HoS",0,0,66,"Prolixibacteraceae","Bacteroidota"
"Bin47","D1","DL",0.000966381095005734,0.0966381095005734,32,"Prolixibacteraceae","Bacteroidota"
"Bin47","D1","DR",6.42397014987397e-05,0.00642397014987397,89,"Prolixibacteraceae","Bacteroidota"
"Bin47","D1","HoS",0.000415879586590635,0.0415879586590635,47,"Prolixibacteraceae","Bacteroidota"
"Bin47","D3","DL",0,0,11,"Prolixibacteraceae","Bacteroidota"
"Bin47","D3","DR",5.68950834000112e-05,0.00568950834000112,46,"Prolixibacteraceae","Bacteroidota"
"Bin47","D3","HoS",6.90117750616553e-05,0.00690117750616553,39,"Prolixibacteraceae","Bacteroidota"
"Bin47","D5","DL",0,0,17,"Prolixibacteraceae","Bacteroidota"
"Bin47","D5","DR",4.1023510483646e-05,0.0041023510483646,41,"Prolixibacteraceae","Bacteroidota"
"Bin47","D5","HoS",0.000230052842514993,0.0230052842514993,31,"Prolixibacteraceae","Bacteroidota"
"Bin47","D6","DL",1.92763692126895e-06,0.000192763692126895,26,"Prolixibacteraceae","Bacteroidota"
"Bin47","D6","DR",2.14634819705922e-05,0.00214634819705922,56,"Prolixibacteraceae","Bacteroidota"
"Bin47","D6","HoS",0.000353290198875209,0.0353290198875209,29,"Prolixibacteraceae","Bacteroidota"
"Bin47","D7","DL",0,0,26,"Prolixibacteraceae","Bacteroidota"
"Bin47","D7","DR",3.54779899461995e-05,0.00354779899461995,41,"Prolixibacteraceae","Bacteroidota"
"Bin47","D7","HoS",2.11498660821616e-05,0.00211498660821616,35,"Prolixibacteraceae","Bacteroidota"
"Bin48","D0","DL",0,0,67,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D0","DR",0.000179750150167209,0.0179750150167209,80,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D0","HoS",0,0,66,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D1","DL",0.0231997977716816,2.31997977716816,3,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D1","DR",0.0023348686086043,0.23348686086043,8,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D1","HoS",0,0,82,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D3","DL",0,0,11,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D3","DR",0.000699304800408604,0.0699304800408604,16,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D3","HoS",5.03497163105701e-05,0.00503497163105701,42,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D5","DL",0,0,17,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D5","DR",1.46241069018734e-05,0.00146241069018734,54,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D5","HoS",4.18450779553571e-05,0.00418450779553571,44,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D6","DL",0,0,27,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D6","DR",9.63953892422265e-06,0.000963953892422265,65,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D6","HoS",3.709794196313e-06,0.0003709794196313,55,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D7","DL",0,0,26,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D7","DR",2.67832437253297e-06,0.000267832437253297,74,"Lentimicrobiaceae","Bacteroidota"
"Bin48","D7","HoS",1.44774290407188e-07,1.44774290407188e-05,61,"Lentimicrobiaceae","Bacteroidota"
"Bin49","D0","DL",0,0,67,"Marinilabiliaceae","Bacteroidota"
"Bin49","D0","DR",0.000153210831257371,0.0153210831257371,82,"Marinilabiliaceae","Bacteroidota"
"Bin49","D0","HoS",0,0,66,"Marinilabiliaceae","Bacteroidota"
"Bin49","D1","DL",0.00201637192727517,0.201637192727517,24,"Marinilabiliaceae","Bacteroidota"
"Bin49","D1","DR",0.00025165736446341,0.025165736446341,59,"Marinilabiliaceae","Bacteroidota"
